sourceID_encoded,timediff,PTAB,BodyGroup_from_encoded,BodyGroup_to_encoded,text,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K
13,0.0,-254750,7,10,,,,,,,,,,,,,,,
10,0.0,-254750,7,10,"Measurement finished OK. (Protocol: 'AX OBL STIR', Sequence: '%SiemensSeq%\tse')",,,,,,,,,,,,,,
4,54.0,-1184950,7,10,Patient table has started moving. Absolute PTAB Position: -1184950,,,,,,,,,,,,,,
12,54.0,-1184950,7,10,Measurement control information: measurement has been stopped by user. ID: syngo.MR.MRI_MSR_NlsMessageId.Resources.MSRmsg.MRI_MSR_I_34_USER_STOP,,,,,,,,,,,,,,
5,61.00000000000001,-1184950,7,10,"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
5,92.0,-1184950,7,10,"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",,,,,,,,,,,,,,
1,101.0,-1184950,7,10,"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,2308,2307,131c,131d,0,0'. Connected coil elements: BC,FA,TO,SP1-8.)",,,,,,,,,,,,,,
1,1781.0,-1184950,7,10,"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,1315,1314,131c,131d,0,0'. Connected coil elements: BC,HE2,4,NE2,SP1-8.)",,,,,,,,,,,,,,
4,1793.0,1050,7,10,Patient table has started moving. Absolute PTAB Position: 1050,,,,,,,,,,,,,,
5,1794.0,1050,7,10,"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",,,,,,,,,,,,,,
5,1802.0,1050,7,10,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
4,1803.0,-2950,7,10,Patient table has started moving. Absolute PTAB Position: -2950,,,,,,,,,,,,,,
5,1803.0,-2950,7,10,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
5,1804.0,-2950,7,10,"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
1,1813.0,-2950,7,10,"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,13161315,1314,131c,131d,0,0'. Connected coil elements: BC,HE1-4,NE1,2,SP1-8.)",,,,,,,,,,,,,,
4,1814.0,450,7,10,Patient table has started moving. Absolute PTAB Position: 450,,,,,,,,,,,,,,
5,1817.0,450,7,10,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
4,1817.0,-287350,7,10,Patient table has started moving. Absolute PTAB Position: -287350,,,,,,,,,,,,,,
5,1818.0,-287350,7,10,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
7,1824.0,-287350,7,10,Patient has been positioned,,,,,,,,,,,,,,
4,1824.0,-348100,7,10,Patient table has started moving. Absolute PTAB Position: -348100,,,,,,,,,,,,,,
5,1830.0,-348100,7,10,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
8,1863.0,-348100,7,10,A patient has been registered successfully (f3f13a3d82e8ac4a4aa8c3d54eb0c956dd7b8b37).,,,,,,,,,,,,,,
4,1884.0,-1267900,7,10,Patient table has started moving. Absolute PTAB Position: -1267900,,,,,,,,,,,,,,
5,1888.0,-1267900,7,10,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
4,1888.0,-763250,7,10,Patient table has started moving. Absolute PTAB Position: -763250,,,,,,,,,,,,,,
5,1890.0,-763250,7,10,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
7,1890.0,-763250,7,10,Patient has been positioned,,,,,,,,,,,,,,
4,1890.0,-829850,7,10,Patient table has started moving. Absolute PTAB Position: -829850,,,,,,,,,,,,,,
5,1896.0,-829850,7,10,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
9,1930.0,-829850,7,10,"Start prepare. (Protocol: 'AASpine_Scout', Sequence: '%SiemensSeq%\AALScout')",,,,,,,,,,,,,,
14,1930.0,-829850,0,0,,,,,,,,,,,,,,,
14,1930.0,-829850,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
