sourceID_encoded,timediff,PTAB,BodyGroup_from_encoded,BodyGroup_to_encoded,text,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K
13,0.0,-909850,1,1,,,,,,,,,,,,,,,
10,0.0,-909850,1,1,"Measurement finished OK. (Protocol: 'C+ AX T1 VIBE WHOLE PELVIS', Sequence: '%SiemensSeq%\fl3d_vibe')",,,,,,,,,,,,,,
4,58.00000000000001,-1872150,1,1,Patient table has started moving. Absolute PTAB Position: -1872150,,,,,,,,,,,,,,
5,69.0,-1872150,1,1,"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
1,131.0,-1872150,1,1,"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,SP1-8.)",,,,,,,,,,,,,,
5,146.0,-1872150,1,1,"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",,,,,,,,,,,,,,
4,1474.0,350,1,1,Patient table has started moving. Absolute PTAB Position: 350,,,,,,,,,,,,,,
5,1476.0,350,1,1,"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",,,,,,,,,,,,,,
5,1487.0,350,1,1,"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
1,1507.0,350,1,1,"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,130f000000000000,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,BO1-3,SP1-8.)",,,,,,,,,,,,,,
4,1594.0,0,1,1,Patient table has started moving. Absolute PTAB Position: 0,,,,,,,,,,,,,,
5,1598.0,0,1,1,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
4,1598.0,-554150,1,1,Patient table has started moving. Absolute PTAB Position: -554150,,,,,,,,,,,,,,
5,1602.0,-554150,1,1,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
4,1605.0,-730650,1,1,Patient table has started moving. Absolute PTAB Position: -730650,,,,,,,,,,,,,,
5,1607.0,-730650,1,1,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
4,1607.0,-683000,1,1,Patient table has started moving. Absolute PTAB Position: -683000,,,,,,,,,,,,,,
5,1608.0,-683000,1,1,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
4,1608.0,-699150,1,1,Patient table has started moving. Absolute PTAB Position: -699150,,,,,,,,,,,,,,
5,1611.0,-699150,1,1,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
7,1612.0,-699150,1,1,Patient has been positioned,,,,,,,,,,,,,,
