sourceID_encoded,timediff,PTAB,BodyGroup_from_encoded,BodyGroup_to_encoded,text,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K
13,0.0,-353600,10,2,,,,,,,,,,,,,,,
10,0.0,-353600,10,2,"Measurement finished OK. (Protocol: 'AX MEDIC', Sequence: '%SiemensSeq%\medic')",,,,,,,,,,,,,,
4,22.0,-1277150,10,2,Patient table has started moving. Absolute PTAB Position: -1277150,,,,,,,,,,,,,,
12,23.0,-1277150,10,2,Measurement control information: measurement has been stopped by user. ID: syngo.MR.MRI_MSR_NlsMessageId.Resources.MSRmsg.MRI_MSR_I_34_USER_STOP,,,,,,,,,,,,,,
5,30.000000000000004,-1277150,10,2,"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
8,38.0,-1277150,10,2,A patient has been registered successfully (23223d359b793348139e0c94497fed76ff17043e).,,,,,,,,,,,,,,
1,82.0,-1277150,10,2,"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,1315,1314,131c,131d,0,0'. Connected coil elements: BC,HE2,4,NE2,SP1-8.)",,,,,,,,,,,,,,
5,85.0,-1277150,10,2,"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",,,,,,,,,,,,,,
1,99.0,-1277150,10,2,"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,13161315,1314,131c,131d,0,0'. Connected coil elements: BC,HE1-4,NE1,2,SP1-8.)",,,,,,,,,,,,,,
1,102.0,-1277150,10,2,"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,SP1-8.)",,,,,,,,,,,,,,
1,115.0,-1277150,10,2,"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,230a,0,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,SP1-8,18K.)",,,,,,,,,,,,,,
5,190.0,-1277150,10,2,"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",,,,,,,,,,,,,,
5,198.0,-1277150,10,2,"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",,,,,,,,,,,,,,
4,217.0,1450,10,2,Patient table has started moving. Absolute PTAB Position: 1450,,,,,,,,,,,,,,
5,218.0,1450,10,2,"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",,,,,,,,,,,,,,
5,229.00000000000003,1450,10,2,"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
4,229.00000000000003,-1600,10,2,Patient table has started moving. Absolute PTAB Position: -1600,,,,,,,,,,,,,,
5,230.00000000000003,-1600,10,2,"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
1,254.00000000000003,-1600,10,2,"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,230a,0,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,SP1-8,18K.)",,,,,,,,,,,,,,
4,281.0,50,10,2,Patient table has started moving. Absolute PTAB Position: 50,,,,,,,,,,,,,,
5,286.0,50,10,2,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
4,286.0,-533350,10,2,Patient table has started moving. Absolute PTAB Position: -533350,,,,,,,,,,,,,,
5,288.0,-533350,10,2,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
4,288.0,-669800,10,2,Patient table has started moving. Absolute PTAB Position: -669800,,,,,,,,,,,,,,
5,289.0,-669800,10,2,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
4,289.0,-698400,10,2,Patient table has started moving. Absolute PTAB Position: -698400,,,,,,,,,,,,,,
5,290.0,-698400,10,2,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
4,290.0,-724950,10,2,Patient table has started moving. Absolute PTAB Position: -724950,,,,,,,,,,,,,,
5,291.0,-724950,10,2,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
7,292.0,-724950,10,2,Patient has been positioned,,,,,,,,,,,,,,
4,292.0,-733700,10,2,Patient table has started moving. Absolute PTAB Position: -733700,,,,,,,,,,,,,,
5,298.0,-733700,10,2,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
9,314.0,-733700,10,2,"Start prepare. (Protocol: 'localizer', Sequence: '%SiemensSeq%\gre')",,,,,,,,,,,,,,
14,314.0,-733700,0,0,,,,,,,,,,,,,,,
14,314.0,-733700,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,314.0,-733700,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
