sourceID_encoded,timediff,PTAB,BodyGroup_from_encoded,BodyGroup_to_encoded,text,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K
13,0.0,-957550,1,3,,,,,,,,,,,,,,,
10,0.0,-957550,1,3,"Measurement finished OK. (Protocol: 'C+ AX T1 VIBE WHOLE PELVIS', Sequence: '%SiemensSeq%\fl3d_vibe')",,,,,,,,,,,,,,
4,82.0,-1835800,1,3,Patient table has started moving. Absolute PTAB Position: -1835800,,,,,,,,,,,,,,
5,92.0,-1835800,1,3,"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
1,110.0,-1835800,1,3,"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,1315,1314,131c,131d,0,0'. Connected coil elements: BC,HE2,4,NE2,SP1-8.)",,,,,,,,,,,,,,
5,112.0,-1835800,1,3,"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",,,,,,,,,,,,,,
4,159.0,500,1,3,Patient table has started moving. Absolute PTAB Position: 500,,,,,,,,,,,,,,
5,160.0,500,1,3,"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",,,,,,,,,,,,,,
5,170.0,500,1,3,"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
12,1220.0,500,1,3,Measurement control information: measurement has been stopped by user. ID: syngo.MR.MRI_MSR_NlsMessageId.Resources.MSRmsg.MRI_MSR_I_34_USER_STOP,,,,,,,,,,,,,,
5,1394.0,500,1,3,"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",,,,,,,,,,,,,,
5,1410.0,500,1,3,"YAxisUpPossible: 1, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",,,,,,,,,,,,,,
4,1432.0,-500,1,3,Patient table has started moving. Absolute PTAB Position: -500,,,,,,,,,,,,,,
5,1432.0,-500,1,3,"YAxisUpPossible: 1, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",,,,,,,,,,,,,,
5,1445.0,-500,1,3,"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
1,1485.0,-500,1,3,"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,13161315,1314,131c,131d,0,0'. Connected coil elements: BC,HE1-4,NE1,2,SP1-8.)",,,,,,,,,,,,,,
4,1485.0,700,1,3,Patient table has started moving. Absolute PTAB Position: 700,,,,,,,,,,,,,,
5,1487.0,700,1,3,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
4,1493.0,-77950,1,3,Patient table has started moving. Absolute PTAB Position: -77950,,,,,,,,,,,,,,
5,1495.0,-77950,1,3,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
4,1495.0,-180700,1,3,Patient table has started moving. Absolute PTAB Position: -180700,,,,,,,,,,,,,,
5,1497.0,-180700,1,3,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
7,1497.0,-180700,1,3,Patient has been positioned,,,,,,,,,,,,,,
4,1497.0,-232550,1,3,Patient table has started moving. Absolute PTAB Position: -232550,,,,,,,,,,,,,,
5,1503.0,-232550,1,3,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",,,,,,,,,,,,,,
8,1524.0,-232550,1,3,A patient has been registered successfully (79bdb195cbea0ae6688ff709e40b129ad1b18d60).,,,,,,,,,,,,,,
9,1545.0,-232550,1,3,"Start prepare. (Protocol: 'AAHScout', Sequence: '%SiemensSeq%\AALScout')",,,,,,,,,,,,,,
14,1545.0,-232550,0,0,,,,,,,,,,,,,,,
14,1545.0,-232550,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
